MSE,SSIM,PSNR,Correlation
0.039685,0.997253,0.621445,0.766040
0.048617,0.996839,0.612629,0.766588
0.041017,0.998484,0.620012,0.766751
0.037199,0.998445,0.624255,0.831368
0.040304,0.998419,0.620773,0.695006
0.033756,0.998833,0.628473,0.754187
0.040070,0.997070,0.621026,0.807292
0.053273,0.997259,0.608657,0.730748
0.034420,0.998714,0.627627,0.774348
0.037426,0.998457,0.623990,0.809531
