MSE,SSIM,PSNR,Correlation
0.030356,0.998268,0.633084,0.827611
0.063971,0.996563,0.600709,0.671183
0.053546,0.998191,0.608435,0.700339
0.057304,0.996663,0.605490,0.732349
0.038071,0.998200,0.623249,0.718194
0.039561,0.997379,0.621581,0.718328
0.032626,0.997832,0.629952,0.841047
0.060547,0.996559,0.603099,0.689561
0.018107,0.999298,0.655523,0.879001
0.023005,0.998919,0.645125,0.887680
