MSE,SSIM,PSNR,Correlation
0.040035,0.998265,0.621065,0.765440
0.042298,0.998348,0.618676,0.794266
0.067061,0.996480,0.598661,0.646331
0.067260,0.996780,0.598532,0.684991
0.043673,0.998184,0.617287,0.681688
0.044839,0.998398,0.616143,0.654548
0.065010,0.995898,0.600010,0.632807
0.077602,0.996161,0.592321,0.589554
0.025981,0.998738,0.639843,0.836002
0.040222,0.997767,0.620861,0.795875
