MSE,SSIM,PSNR,Correlation
0.029333,0.998772,0.634572,0.832321
0.085498,0.996052,0.588112,0.563696
0.049219,0.998296,0.612094,0.728513
0.064006,0.994243,0.600686,0.720419
0.046613,0.997482,0.614458,0.698813
0.053726,0.997991,0.608289,0.604456
0.027484,0.998708,0.637400,0.863420
0.057539,0.997139,0.605312,0.707922
0.030605,0.998246,0.632729,0.826585
0.039472,0.998077,0.621679,0.798738
