MSE,SSIM,PSNR,Correlation
0.032686,0.998678,0.629871,0.808360
0.052933,0.997911,0.608935,0.734700
0.062372,0.997393,0.601809,0.670811
0.040586,0.998232,0.620470,0.815570
0.027406,0.998387,0.637523,0.825203
0.034811,0.998761,0.627137,0.755591
0.025788,0.998267,0.640166,0.880359
0.038833,0.998357,0.622388,0.811307
0.023033,0.999072,0.645073,0.852438
0.038973,0.998002,0.622231,0.797890
