MSE,SSIM,PSNR,Correlation
0.053244,0.997578,0.608681,0.651024
0.061320,0.996760,0.602548,0.676489
0.062448,0.996752,0.601756,0.569266
0.058010,0.996482,0.604958,0.749162
0.047880,0.997010,0.613293,0.544858
0.042028,0.998254,0.618954,0.671801
0.053949,0.996465,0.608110,0.712378
0.063835,0.996404,0.600802,0.655162
0.044223,0.997675,0.616743,0.662719
0.066882,0.996852,0.598777,0.606908
