MSE,SSIM,PSNR,Correlation
0.050655,0.997752,0.610846,0.672789
0.061502,0.996745,0.602419,0.674493
0.060330,0.996866,0.603255,0.588336
0.055059,0.996689,0.607225,0.770366
0.045872,0.997151,0.615153,0.566403
0.041753,0.998300,0.619239,0.672890
0.053431,0.996487,0.608528,0.715335
0.065684,0.996255,0.599562,0.639978
0.043508,0.997727,0.617451,0.668068
0.069551,0.996649,0.597078,0.585342
