MSE,SSIM,PSNR,Correlation
0.039564,0.997967,0.621578,0.766073
0.068607,0.995835,0.597671,0.649303
0.047344,0.998405,0.613782,0.739062
0.044037,0.997412,0.616926,0.801625
0.049197,0.997642,0.612114,0.679199
0.049530,0.997888,0.611821,0.608096
0.026597,0.998814,0.638824,0.867507
0.043655,0.997977,0.617305,0.785201
0.024585,0.998858,0.642241,0.848919
0.036633,0.998327,0.624920,0.815213
