MSE,SSIM,PSNR,Correlation
0.043303,0.997592,0.617656,0.735363
0.062109,0.995698,0.601993,0.689771
0.084522,0.996769,0.588611,0.544595
0.044242,0.997433,0.616724,0.801135
0.024471,0.998568,0.642443,0.832426
0.043882,0.998447,0.617080,0.671538
0.033060,0.998144,0.629377,0.835004
0.066988,0.996345,0.598708,0.650355
0.039915,0.998051,0.621195,0.757103
0.060315,0.997329,0.603266,0.695950
