MSE,SSIM,PSNR,Correlation
0.030660,0.998443,0.632650,0.821991
0.047919,0.997589,0.613257,0.761564
0.051749,0.997860,0.609917,0.717434
0.063831,0.995572,0.600805,0.696822
0.038479,0.998001,0.622786,0.756925
0.022746,0.999167,0.645618,0.836950
0.020583,0.998891,0.649957,0.904182
0.046057,0.997848,0.614978,0.768288
0.022394,0.998811,0.646295,0.860431
0.024920,0.998940,0.641653,0.875447
