MSE,SSIM,PSNR,Correlation
0.037976,0.998171,0.623357,0.777697
0.079338,0.995378,0.591360,0.579351
0.039628,0.997748,0.621508,0.819270
0.054392,0.996994,0.607754,0.743677
0.033891,0.998656,0.628299,0.746254
0.032902,0.998728,0.629586,0.763868
0.029270,0.998744,0.634666,0.852523
0.060987,0.996449,0.602784,0.685966
0.023176,0.999183,0.644804,0.843968
0.028532,0.998771,0.635774,0.856094
