MSE,SSIM,PSNR,Correlation
0.033893,0.998435,0.628296,0.799968
0.031593,0.998468,0.631349,0.848264
0.052262,0.997529,0.609489,0.741400
0.065903,0.995253,0.599417,0.690482
0.035988,0.998424,0.625692,0.743656
0.043868,0.998241,0.617093,0.660646
0.025058,0.998074,0.641414,0.886719
0.061603,0.996239,0.602348,0.685204
0.020741,0.999100,0.649625,0.868912
0.028424,0.998480,0.635940,0.861017
