6,128,10,500,210.1552956361263
6,128,10,1000,167.3655705132312
6,128,10,1500,187.66977581242122
6,128,20,500,217.7188169762856
6,128,20,1000,217.48538061765998
6,128,20,1500,215.35066874063546
6,128,30,500,222.5255482325171
6,128,30,1000,203.0936487198218
6,128,30,1500,184.671670863979
6,128,40,500,191.2118786446624
6,128,40,1000,185.6673442980565
6,128,40,1500,200.16719210973028
6,128,50,500,208.0760000225496
6,128,50,1000,221.70483733625338
6,128,50,1500,188.12418604999962
6,256,10,500,178.23051145121994
6,256,10,1000,211.801122924465
6,256,10,1500,228.25637698977732
6,256,20,500,218.0539124768419
6,256,20,1000,216.83655913816153
6,256,20,1500,236.8617995006899
6,256,30,500,204.64392361437504
6,256,30,1000,256.063109440405
6,256,30,1500,203.19832410701895
6,256,40,500,204.5781262969151
6,256,40,1000,197.87274206987715
6,256,40,1500,220.00233307075052
6,256,50,500,189.33168403652246
6,256,50,1000,202.28689727634082
6,256,50,1500,178.1355124317197
6,512,10,500,230.10345044061614
6,512,10,1000,226.6979568328647
6,512,10,1500,176.87846852235967
6,512,20,500,205.6921510412669
6,512,20,1000,170.40227587140822
6,512,20,1500,224.60787859682173
6,512,30,500,194.60247961221722
6,512,30,1000,244.84255612228714
6,512,30,1500,181.58733888984835
6,512,40,500,191.89453432073026
6,512,40,1000,208.27203855217437
6,512,40,1500,188.47723673385116
6,512,50,500,220.09049671648782
6,512,50,1000,238.5209176046308
6,512,50,1500,181.20315687971055
12,128,10,500,225.5688040562888
12,128,10,1000,227.11172115948594
12,128,10,1500,235.94133831463716
12,128,20,500,163.43617455453017
12,128,20,1000,199.18465532566407
12,128,20,1500,231.74725303241866
12,128,30,500,247.12523749261672
12,128,30,1000,212.99503554527075
12,128,30,1500,189.7510312932481
12,128,40,500,233.26188598020497
12,128,40,1000,188.2938099685714
12,128,40,1500,171.31331916295883
12,128,50,500,202.4551683738993
12,128,50,1000,246.66080176553356
12,128,50,1500,237.69434681951867
12,256,10,500,190.50605293089416
12,256,10,1000,193.64376513638655
12,256,10,1500,224.76551252988236
12,256,20,500,217.7568506154693
12,256,20,1000,178.15821844329938
12,256,20,1500,180.5047557382344
12,256,30,500,277.87403571393975
12,256,30,1000,187.1297361345612
12,256,30,1500,243.35296917563437
12,256,40,500,202.76561477254438
12,256,40,1000,227.2165829698708
12,256,40,1500,211.35518241476393
12,256,50,500,218.44558535912958
12,256,50,1000,208.52760749772642
12,256,50,1500,235.53156746918017
12,512,10,500,178.9563480232392
12,512,10,1000,256.09074972985496
12,512,10,1500,230.03471637484623
12,512,20,500,213.44472853390852
12,512,20,1000,226.49333708459415
12,512,20,1500,154.50820734303548
12,512,30,500,198.47484239389348
12,512,30,1000,175.58488868319694
12,512,30,1500,211.84521378365233
12,512,40,500,247.30920717180413
12,512,40,1000,242.98221699503247
12,512,40,1500,201.9618604198609
12,512,50,500,196.6079772788079
12,512,50,1000,203.43725595056435
12,512,50,1500,178.5910446891608
18,128,10,500,255.5489986333988
18,128,10,1000,194.6654219413533
18,128,10,1500,231.37976521167403
18,128,20,500,209.36237994651069
18,128,20,1000,230.0660417144453
18,128,20,1500,224.95521210398573
18,128,30,500,228.60911387013365
18,128,30,1000,229.2267291446291
18,128,30,1500,213.64005085193685
18,128,40,500,198.10499340505737
18,128,40,1000,169.9025183934406
18,128,40,1500,192.9509359945556
18,128,50,500,179.99353483630776
18,128,50,1000,139.20737592288145
18,128,50,1500,209.67805689912274
18,256,10,500,250.07243498722175
18,256,10,1000,178.4346403162046
18,256,10,1500,241.7984639959986
18,256,20,500,202.5773341211662
18,256,20,1000,223.82689730391442
18,256,20,1500,232.0807828918273
18,256,30,500,234.5573682286772
18,256,30,1000,240.60971803724453
18,256,30,1500,232.42455619302012
18,256,40,500,214.52825252647273
18,256,40,1000,248.75070342314726
18,256,40,1500,169.48844693370518
18,256,50,500,223.78913087144812
18,256,50,1000,210.3784609744494
18,256,50,1500,211.27272676451355
18,512,10,500,197.27978445543295
18,512,10,1000,219.8245260017011
18,512,10,1500,243.9654557569515
18,512,20,500,190.8631699208721
18,512,20,1000,240.02028896477492
18,512,20,1500,241.7724006637854
18,512,30,500,217.1443554382025
18,512,30,1000,214.90628974612181
18,512,30,1500,186.94288722587382
18,512,40,500,223.95017827681227
18,512,40,1000,231.5124456320285
18,512,40,1500,272.7557671667241
18,512,50,500,239.6200789176667
18,512,50,1000,226.3845435044691
18,512,50,1500,233.94379377915703
