MSE,SSIM,PSNR,Correlation
0.032655,0.998220,0.629914,0.810995
0.066107,0.994402,0.599283,0.670113
0.069825,0.997249,0.596907,0.582235
0.045256,0.996917,0.615740,0.797226
0.029487,0.998840,0.634346,0.772901
0.033736,0.998836,0.628498,0.748120
0.031789,0.997520,0.631080,0.855003
0.043881,0.998168,0.617080,0.781068
0.021821,0.999199,0.647420,0.851987
0.036688,0.998263,0.624855,0.813699
