MSE,SSIM,PSNR,Correlation
0.022401,0.999086,0.646281,0.871995
0.044148,0.997214,0.616817,0.785665
0.048420,0.997085,0.612806,0.781850
0.059653,0.996772,0.603745,0.714041
0.040125,0.997954,0.620967,0.741233
0.040122,0.998631,0.620970,0.699130
0.025728,0.998231,0.640268,0.882141
0.042395,0.998074,0.618576,0.788015
0.027482,0.998898,0.637404,0.816943
0.033878,0.998307,0.628317,0.846450
