MSE,SSIM,PSNR,Correlation
0.053863,0.997020,0.608179,0.680868
0.063494,0.996160,0.601035,0.691271
0.068420,0.995924,0.597790,0.545845
0.069544,0.994213,0.597082,0.756650
0.044499,0.997759,0.616473,0.539701
0.040996,0.998583,0.620034,0.680436
0.055153,0.996091,0.607151,0.724826
0.107389,0.988776,0.578212,0.398998
0.043855,0.997964,0.617106,0.664714
0.086017,0.993291,0.587850,0.564226
