MSE,SSIM,PSNR,Correlation
0.033714,0.997563,0.628527,0.811326
0.054109,0.997118,0.607981,0.728279
0.039067,0.998501,0.622127,0.779273
0.050135,0.996173,0.611294,0.779674
0.040420,0.997859,0.620648,0.744627
0.026879,0.998965,0.638367,0.805235
0.020560,0.998641,0.650005,0.905581
0.050847,0.997045,0.610681,0.745193
0.022081,0.999122,0.646906,0.857631
0.027308,0.998884,0.637680,0.864802
