MSE,SSIM,PSNR,Correlation
0.024584,0.998732,0.642243,0.859586
0.052591,0.995996,0.609217,0.753737
0.047856,0.998126,0.613315,0.746267
0.031910,0.998520,0.630915,0.856349
0.035760,0.997899,0.625968,0.767123
0.050213,0.998052,0.611226,0.636952
0.024504,0.998690,0.642385,0.879212
0.046982,0.997817,0.614115,0.768659
0.020497,0.998947,0.650139,0.877647
0.040995,0.997639,0.620035,0.796955
