MSE,SSIM,PSNR,Correlation
0.025598,0.998946,0.640487,0.851911
0.086175,0.994903,0.587770,0.544176
0.064496,0.996699,0.600355,0.629161
0.061848,0.996262,0.602176,0.710814
0.036480,0.998542,0.625102,0.732070
0.082840,0.995767,0.589484,0.273737
0.040771,0.996554,0.620273,0.803573
0.070658,0.995081,0.596392,0.631142
0.026835,0.998987,0.638438,0.814963
0.047609,0.997909,0.613539,0.746555
