MSE,SSIM,PSNR,Correlation
0.046825,0.996926,0.614260,0.720693
0.072899,0.993791,0.595036,0.631966
0.053363,0.997549,0.608584,0.736021
0.080235,0.992345,0.590872,0.620506
0.040706,0.998560,0.620343,0.692602
0.047074,0.998178,0.614030,0.654044
0.023274,0.998321,0.644621,0.896829
0.057242,0.996542,0.605537,0.710764
0.019651,0.999211,0.651969,0.867924
0.046971,0.998037,0.614125,0.761273
