MSE,SSIM,PSNR,Correlation
0.031515,0.998646,0.631457,0.816905
0.044599,0.998038,0.616376,0.784382
0.047251,0.998367,0.613867,0.740660
0.070333,0.995839,0.596592,0.658784
0.044275,0.996860,0.616692,0.765118
0.028445,0.999098,0.635907,0.801294
0.019879,0.998824,0.651469,0.905182
0.050947,0.998012,0.610596,0.750782
0.025037,0.998943,0.641449,0.848771
0.032652,0.998680,0.629916,0.837054
