MSE,SSIM,PSNR,Correlation
0.049789,0.997848,0.611595,0.679540
0.058980,0.996896,0.604237,0.694031
0.061432,0.996845,0.602469,0.579387
0.054112,0.996761,0.607978,0.775462
0.045887,0.997206,0.615139,0.566750
0.040193,0.998377,0.620893,0.686862
0.053493,0.996501,0.608479,0.713387
0.065162,0.996230,0.599909,0.643927
0.044112,0.997713,0.616852,0.661424
0.071375,0.996499,0.595953,0.571275
