MSE,SSIM,PSNR,Correlation
0.042544,0.998018,0.618424,0.748293
0.060123,0.997022,0.603404,0.698021
0.062015,0.997396,0.602058,0.659891
0.053559,0.997270,0.608425,0.748113
0.040315,0.997150,0.620762,0.776441
0.028502,0.999007,0.635821,0.791224
0.026697,0.998558,0.638662,0.870064
0.049261,0.997992,0.612058,0.752382
0.023376,0.999078,0.644431,0.845142
0.040066,0.998365,0.621030,0.800424
