MSE,SSIM,PSNR,Correlation
0.049070,0.997591,0.612226,0.704774
0.066313,0.995855,0.599148,0.659529
0.048150,0.998048,0.613049,0.716718
0.047967,0.997019,0.613214,0.779808
0.033309,0.998339,0.629052,0.783527
0.029646,0.998699,0.634112,0.784812
0.036749,0.998057,0.624783,0.814267
0.054052,0.997333,0.608027,0.725739
0.026601,0.998812,0.638819,0.824858
0.026098,0.998794,0.639648,0.872245
