MSE,SSIM,PSNR,Correlation
0.035584,0.998674,0.626182,0.799901
0.089658,0.995600,0.586049,0.550464
0.101734,0.994253,0.580561,0.554545
0.073817,0.994386,0.594492,0.645049
0.055816,0.996849,0.606632,0.672636
0.070432,0.996852,0.596531,0.403915
0.034544,0.997439,0.627471,0.831041
0.074505,0.995708,0.594089,0.607836
0.022851,0.999054,0.645418,0.842275
0.030240,0.998882,0.633250,0.854148
