MSE,SSIM,PSNR,Correlation
0.041732,0.997666,0.619261,0.751899
0.054893,0.997066,0.607357,0.722529
0.053993,0.997883,0.608074,0.695331
0.049949,0.997041,0.611455,0.773230
0.043700,0.997870,0.617260,0.708988
0.026568,0.999061,0.638872,0.808457
0.028254,0.998304,0.636200,0.863523
0.043172,0.997743,0.617787,0.787457
0.023651,0.998967,0.643924,0.851472
0.033193,0.998668,0.629203,0.833158
