MSE,SSIM,PSNR,Correlation
0.039217,0.998492,0.621961,0.769439
0.030090,0.998341,0.633466,0.857037
0.066127,0.996607,0.599270,0.674393
0.074646,0.995862,0.594008,0.636103
0.037964,0.998042,0.623371,0.730954
0.067306,0.996646,0.598503,0.551903
0.030929,0.997726,0.632272,0.849948
0.074264,0.995860,0.594230,0.600794
0.039668,0.998219,0.621463,0.739194
0.038054,0.997912,0.623268,0.808738
