18,128,10,1500,141.01315159100523
18,128,10,2000,97.72336554242365
18,128,10,2500,77.95840004407421
18,128,10,3000,113.75020157142576
18,128,10,3500,187.50109082858214
18,128,10,4000,108.31478353368985
18,128,10,4500,135.79713808555744
18,128,20,1500,97.81047017356317
18,128,20,2000,87.45308977989254
18,128,20,2500,74.76456113723185
18,128,20,3000,80.00015402728476
18,128,20,3500,117.59254879593084
18,128,20,4000,96.45615812647358
18,128,20,4500,103.10395777032906
18,256,10,1500,82.89605602873384
18,256,10,2000,107.7812869142046
18,256,10,2500,82.23215381869625
18,256,10,3000,97.77645272500635
18,256,10,3500,78.59952020686461
18,256,10,4000,81.12772174392029
18,256,10,4500,82.99635219013385
18,256,10,5000,92.10578703820215
18,256,10,5500,94.21418265467696
18,256,10,6000,104.70247379684413
18,256,10,6500,104.14896934933029
18,256,10,7000,103.65591218137058
18,256,10,7500,115.60421582919214
18,256,10,8000,94.52511433366405
18,256,10,8500,111.27019671056934
18,256,10,9000,97.54235866406466
18,256,10,10000,118.24898778389667
18,256,10,10500,100.94644635394435
18,256,10,11000,118.76607697166915
18,256,10,11500,89.37713033683237
18,256,10,12000,118.81648402563982
18,256,10,12500,118.76520243117159
18,256,10,13000,91.14389097823278
