MSE,SSIM,PSNR,Correlation
0.047576,0.997276,0.613569,0.716419
0.079874,0.996038,0.591067,0.581897
0.043201,0.998232,0.617759,0.777765
0.089942,0.989568,0.585912,0.619074
0.045773,0.997861,0.615247,0.690358
0.045551,0.997221,0.615459,0.651685
0.046043,0.996985,0.614992,0.762099
0.071143,0.994600,0.596095,0.633170
0.016493,0.999262,0.659579,0.888666
0.034869,0.997620,0.627064,0.835818
