18,128,10,1500,137.64924226953832
18,128,10,2000,108.58200961655612
18,128,10,2500,90.84961305785303
18,128,10,3000,117.28131444192026
18,128,10,3500,80.01914894322736
18,128,10,4000,150.1668868731901
18,128,10,4500,111.53884141192394
18,128,10,5000,111.71116259240226
18,128,10,5500,249.81975266665512
18,128,10,6000,152.83777750420745
18,128,10,6500,130.74970965949962
18,128,10,7000,80.43760162959299
18,128,10,7500,107.71574455436996
18,128,10,8000,109.03666115576267
18,128,10,8500,157.54143358124995
18,128,10,9000,161.1528985114819
18,128,10,10000,143.0567643846025
18,128,10,10500,152.64244280022064
18,128,10,11000,80.18032309630104
18,128,10,11500,117.00528757312169
18,128,10,12000,91.07113076779362
18,128,10,12500,257.19194940943197
18,128,10,13000,158.3448752766219
