18,512,10,1500,103.13725073945275
18,512,10,2000,156.42436205510703
18,512,10,2500,128.00071696082256
18,512,10,3000,160.4162469611797
18,512,10,3500,122.1429949946612
18,512,10,4000,84.07811424090687
18,512,10,4500,125.60676052376382
18,512,10,5000,108.51629730162661
18,512,10,5500,169.29236451130296
18,512,10,6000,157.81419957941696
18,512,10,6500,141.21089687296916
18,512,10,7000,92.41998822436757
18,512,10,7500,275.3358107441171
18,512,10,8000,146.36447974766435
18,512,10,8500,130.63598434613016
18,512,10,9000,182.047120496296
18,512,10,10000,146.69343700616366
18,512,10,10500,261.91479818369635
18,512,10,11000,146.33608282664636
18,512,10,11500,202.71382355921938
18,512,10,12000,146.0194050298422
18,512,10,12500,152.8263699357968
18,512,10,13000,263.6487076639893
