MSE,SSIM,PSNR,Correlation
0.028641,0.998714,0.635610,0.832424
0.052690,0.996832,0.609136,0.733390
0.058362,0.996989,0.604695,0.713985
0.086648,0.994780,0.587532,0.566877
0.029663,0.998285,0.634086,0.811424
0.034357,0.998846,0.627706,0.744822
0.040981,0.997870,0.620050,0.789985
0.036844,0.998460,0.624672,0.819918
0.024421,0.998864,0.642531,0.855349
0.025395,0.998946,0.640834,0.873057
