MSE,SSIM,PSNR,Correlation
0.050353,0.997951,0.611105,0.697586
0.072927,0.997034,0.595019,0.639815
0.069327,0.996626,0.597218,0.648970
0.078191,0.994295,0.591992,0.615034
0.053452,0.996728,0.608512,0.698349
0.027274,0.998908,0.637733,0.801780
0.027937,0.997856,0.636690,0.869990
0.050853,0.996815,0.610676,0.748493
0.023672,0.999026,0.643885,0.853521
0.031383,0.998777,0.631639,0.843360
