MSE,SSIM,PSNR,Correlation
0.060489,0.997532,0.603140,0.670229
0.059181,0.997292,0.604090,0.702919
0.083570,0.995712,0.589103,0.630252
0.034744,0.998551,0.627220,0.847837
0.046312,0.998293,0.614738,0.642367
0.073701,0.996920,0.594561,0.496193
0.028661,0.998208,0.635579,0.858191
0.040576,0.998350,0.620481,0.804423
0.026854,0.998820,0.638407,0.830781
0.036728,0.998357,0.624808,0.823128
