MSE,SSIM,PSNR,Correlation
0.026653,0.998806,0.638733,0.846234
0.068835,0.996787,0.597527,0.661105
0.060407,0.997528,0.603199,0.652747
0.046268,0.998007,0.614780,0.784558
0.047208,0.997528,0.613906,0.719847
0.030993,0.998905,0.632181,0.771459
0.024330,0.998339,0.642693,0.885892
0.043838,0.997910,0.617123,0.782574
0.028763,0.998940,0.635424,0.807435
0.043741,0.998162,0.617219,0.780581
