MSE,SSIM,PSNR,Correlation
0.042081,0.998529,0.618899,0.761242
0.082464,0.995813,0.589681,0.578160
0.073491,0.996972,0.594685,0.589478
0.044456,0.998259,0.616515,0.798346
0.036875,0.997706,0.624635,0.799109
0.062320,0.997447,0.601846,0.509855
0.026014,0.998102,0.639787,0.876422
0.045307,0.998146,0.615692,0.781930
0.018291,0.999425,0.655085,0.878766
0.054595,0.997414,0.607593,0.727797
