MSE,SSIM,PSNR,Correlation
0.048286,0.998058,0.612926,0.730078
0.059377,0.997440,0.603946,0.708580
0.086806,0.995616,0.587453,0.603151
0.032317,0.998443,0.630365,0.854401
0.034433,0.997715,0.627610,0.791066
0.062811,0.997681,0.601505,0.534665
0.029513,0.997364,0.634306,0.870887
0.043810,0.998072,0.617151,0.780784
0.025367,0.998862,0.640881,0.836552
0.040423,0.998136,0.620645,0.788974
