MSE,SSIM,PSNR,Correlation
0.019628,0.999003,0.652020,0.893602
0.040219,0.997674,0.620865,0.805059
0.036129,0.998619,0.625522,0.801071
0.074338,0.995884,0.594187,0.630078
0.045674,0.997670,0.615341,0.695600
0.036607,0.998525,0.624951,0.723008
0.027813,0.998274,0.636883,0.863587
0.043594,0.998053,0.617366,0.782074
0.023661,0.999146,0.643904,0.837945
0.024002,0.998995,0.643284,0.883720
