MSE,SSIM,PSNR,Correlation
0.038058,0.997737,0.623264,0.777588
0.071478,0.997229,0.595891,0.646490
0.062320,0.997643,0.601845,0.650123
0.050571,0.996949,0.610918,0.768406
0.056980,0.996957,0.605736,0.665073
0.037106,0.998648,0.624364,0.725300
0.033607,0.997866,0.628664,0.832409
0.041251,0.997705,0.619764,0.799003
0.028835,0.998912,0.635315,0.812548
0.039711,0.998070,0.621417,0.797186
