MSE,SSIM,PSNR,Correlation
0.023587,0.998932,0.644040,0.866012
0.053111,0.997198,0.608789,0.732089
0.050198,0.998058,0.611239,0.717217
0.046010,0.997572,0.615023,0.786714
0.043636,0.997346,0.617324,0.725925
0.032667,0.998819,0.629898,0.759579
0.028939,0.998003,0.635160,0.862011
0.051397,0.997209,0.610214,0.740156
0.023215,0.999096,0.644731,0.844837
0.029535,0.998888,0.634274,0.849596
