MSE,SSIM,PSNR,Correlation
0.063026,0.997186,0.601356,0.640919
0.101273,0.995649,0.580758,0.522948
0.073915,0.995204,0.594435,0.677693
0.093807,0.992149,0.584084,0.527745
0.060261,0.996835,0.603305,0.630580
0.065261,0.995734,0.599843,0.429305
0.040467,0.997202,0.620598,0.796076
0.072604,0.995429,0.595212,0.619962
0.021003,0.999253,0.649080,0.858345
0.043983,0.998089,0.616979,0.774779
