MSE,SSIM,PSNR,Correlation
0.028657,0.998441,0.635585,0.835306
0.044644,0.997609,0.616331,0.781780
0.041046,0.998284,0.619981,0.758045
0.067617,0.996505,0.598302,0.677662
0.033040,0.998176,0.629404,0.799039
0.022133,0.999246,0.646804,0.840814
0.035448,0.997762,0.626348,0.822902
0.045940,0.998055,0.615089,0.770891
0.019451,0.999192,0.652414,0.872086
0.039500,0.997946,0.621648,0.801845
