MSE,SSIM,PSNR,Correlation
0.033134,0.998144,0.629281,0.808744
0.047682,0.997634,0.613473,0.765674
0.039063,0.998331,0.622132,0.770498
0.051695,0.997373,0.609964,0.759902
0.046329,0.996880,0.614723,0.749292
0.050380,0.997591,0.611082,0.605544
0.037888,0.997517,0.623458,0.813468
0.054846,0.996786,0.607393,0.724942
0.033211,0.998701,0.629180,0.789712
0.031020,0.998736,0.632143,0.845211
