MSE,SSIM,PSNR,Correlation
0.049536,0.997858,0.611816,0.681632
0.060538,0.996843,0.603105,0.679690
0.061193,0.996860,0.602638,0.581783
0.054364,0.996839,0.607777,0.770519
0.046997,0.997011,0.614101,0.560109
0.041230,0.998289,0.619787,0.679037
0.052419,0.996574,0.609360,0.720435
0.064768,0.996318,0.600172,0.645304
0.042137,0.997721,0.618842,0.681975
0.071367,0.996574,0.595959,0.570661
