MSE,SSIM,PSNR,Correlation
0.029827,0.998390,0.633848,0.828253
0.048395,0.997502,0.612828,0.759434
0.052843,0.997852,0.609009,0.719650
0.024271,0.999060,0.642799,0.895412
0.054708,0.996632,0.607503,0.688193
0.035874,0.998441,0.625830,0.746678
0.034814,0.998632,0.627132,0.822012
0.071447,0.996305,0.595910,0.646460
0.027673,0.998115,0.637103,0.841678
0.049860,0.997786,0.611533,0.735605
