MSE,SSIM,PSNR,Correlation
0.065408,0.996953,0.599745,0.605490
0.103537,0.995254,0.579798,0.487391
0.079444,0.994986,0.591302,0.655539
0.104739,0.988453,0.579297,0.457542
0.049418,0.996861,0.611920,0.718822
0.073848,0.994143,0.594474,0.305009
0.055464,0.996620,0.606907,0.703522
0.085779,0.994811,0.587970,0.535531
0.028520,0.999001,0.635793,0.807071
0.055060,0.997599,0.607225,0.715626
