MSE,SSIM,PSNR,Correlation
0.033055,0.998643,0.629384,0.810522
0.032552,0.998544,0.630051,0.843878
0.053812,0.997561,0.608220,0.721926
0.048806,0.997554,0.612461,0.774157
0.047513,0.997375,0.613626,0.701585
0.028212,0.998956,0.636264,0.792829
0.033532,0.998262,0.628762,0.831512
0.048677,0.997860,0.612576,0.760222
0.026180,0.998917,0.639511,0.831021
0.035817,0.998522,0.625899,0.820933
