MSE,SSIM,PSNR,Correlation
0.049396,0.997807,0.611939,0.683714
0.060667,0.996836,0.603013,0.680462
0.062335,0.996735,0.601835,0.570973
0.055513,0.996712,0.606869,0.765638
0.047322,0.997047,0.613802,0.552633
0.042263,0.998291,0.618712,0.668540
0.053115,0.996596,0.608786,0.717183
0.064411,0.996354,0.600412,0.649611
0.043748,0.997739,0.617212,0.666593
0.069017,0.996666,0.597412,0.589463
