MSE,SSIM,PSNR,Correlation
0.031309,0.998195,0.631741,0.816873
0.057665,0.995399,0.605217,0.712924
0.051757,0.997312,0.609911,0.744489
0.069250,0.995369,0.597266,0.657093
0.039193,0.998255,0.621988,0.711449
0.022080,0.999130,0.646908,0.841382
0.030105,0.997573,0.633444,0.860173
0.042305,0.998139,0.618669,0.791265
0.014704,0.999397,0.664565,0.900833
0.032837,0.998684,0.629672,0.835633
