MSE,SSIM,PSNR,Correlation
0.051472,0.997693,0.610151,0.666092
0.061295,0.996764,0.602566,0.676845
0.060826,0.996866,0.602899,0.583696
0.056031,0.996581,0.606466,0.763792
0.047287,0.997027,0.613834,0.550478
0.041503,0.998311,0.619500,0.675523
0.054238,0.996456,0.607878,0.709511
0.064343,0.996398,0.600458,0.651112
0.043336,0.997745,0.617624,0.669804
0.069578,0.996695,0.597061,0.585065
