MSE,SSIM,PSNR,Correlation
0.023671,0.999136,0.643885,0.869754
0.057769,0.997759,0.605139,0.718302
0.062449,0.997355,0.601755,0.677409
0.058542,0.995156,0.604561,0.741363
0.047220,0.997733,0.613895,0.708726
0.042629,0.998587,0.618337,0.691198
0.032819,0.998131,0.629696,0.836550
0.073228,0.994974,0.594840,0.614928
0.019822,0.999257,0.651594,0.868540
0.027435,0.998927,0.637478,0.869670
