MSE,SSIM,PSNR,Correlation
0.033243,0.998018,0.629138,0.817199
0.043937,0.996764,0.617025,0.796426
0.067619,0.997269,0.598301,0.623988
0.067321,0.994604,0.598493,0.696929
0.032899,0.998677,0.629589,0.727027
0.028513,0.998979,0.635804,0.789929
0.044756,0.995505,0.616223,0.802388
0.060919,0.996100,0.602833,0.688861
0.016720,0.999361,0.658984,0.886952
0.018385,0.999270,0.654861,0.910872
