MSE,SSIM,PSNR,Correlation
0.051618,0.996698,0.610028,0.682327
0.047915,0.998242,0.613261,0.765756
0.052531,0.997995,0.609266,0.705580
0.084380,0.995158,0.588684,0.583262
0.039692,0.997489,0.621438,0.776854
0.044255,0.998271,0.616711,0.664909
0.033097,0.997857,0.629330,0.836558
0.058235,0.997320,0.604789,0.705817
0.022079,0.999044,0.646911,0.853349
0.030352,0.998727,0.633089,0.847328
